p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.24233022296715e-10	0.451347896569881	0.383	0.301	2.68510391673601e-05	6	ENSMUSG00000041607.Mbp
1.05367289651538e-09	0.257241105682434	0.756	0.688	3.43255019497816e-05	6	ENSMUSG00000019850.Tnfaip3
1.06382072551458e-09	0.498736894309638	0.256	0.18	3.46560877750884e-05	6	ENSMUSG00000020220.Vps13d
1.08164700386844e-09	0.486762284372846	0.37	0.282	3.52368144450221e-05	6	ENSMUSG00000025323.Sp4
1.10813649545849e-09	0.275627105066598	0.761	0.683	3.60997626125514e-05	6	ENSMUSG00000035569.Ankrd11
1.11680343298419e-09	0.2866710035157	0.699	0.616	3.6382105436326e-05	6	ENSMUSG00000022890.Atp5j
1.14274150637006e-09	0.398357922134959	0.358	0.271	3.72270900530174e-05	6	ENSMUSG00000087260.Lamtor5
1.37216400427994e-09	0.379169099398982	0.459	0.364	4.47009867674276e-05	6	ENSMUSG00000021262.Evl
1.87116104479453e-09	0.370363698666031	0.431	0.339	6.09568133562714e-05	6	ENSMUSG00000024965.Fermt3
1.92394126670862e-09	0.327458044978612	0.53	0.443	6.26762346455666e-05	6	ENSMUSG00000063889.Crem
2.04948672316321e-09	0.313503516438999	0.461	0.362	6.6766128980488e-05	6	ENSMUSG00000023965.Fbxl17
2.05952040751774e-09	0.423389082704458	0.313	0.232	6.70929963157055e-05	6	ENSMUSG00000022175.Lrp10
2.07352574901019e-09	0.418064582406775	0.276	0.198	6.75492483255049e-05	6	ENSMUSG00000042613.Pbxip1
2.56339844869163e-09	0.3534434808069	0.379	0.29	8.35078312630271e-05	6	ENSMUSG00000025935.Tram1
2.65474645659875e-09	0.311779577065912	0.531	0.441	8.64836753166173e-05	6	ENSMUSG00000051735.Rinl
2.93549349979762e-09	0.337527641182258	0.532	0.441	9.56295717429071e-05	6	ENSMUSG00000020015.Cdk17
3.24249143268995e-09	0.35244386292749	0.481	0.388	0.000105630643402741	6	ENSMUSG00000003037.Rab8a
3.25272277393617e-09	0.362397733175374	0.419	0.33	0.000105963949806519	6	ENSMUSG00000033379.Atp6v0b
3.26934235143616e-09	0.334595432981526	0.421	0.327	0.000106505365782736	6	ENSMUSG00000035248.Tut7
3.35652664404758e-09	0.293669582687027	0.288	0.206	0.000109345568483138	6	ENSMUSG00000040253.Gbp7
4.2365104464412e-09	0.492861931667482	0.297	0.219	0.000138012800813715	6	ENSMUSG00000030615.Tmem126a
4.58789278451739e-09	0.355558925142242	0.358	0.268	0.000149459783241223	6	ENSMUSG00000026946.Nmi
4.9215773480312e-09	0.376632396292958	0.289	0.209	0.000160330225266813	6	ENSMUSG00000018377.Vezf1
5.21702217954293e-09	0.389418587204525	0.345	0.259	0.00016995493154297	6	ENSMUSG00000002881.Nab1
5.98567126090585e-09	0.406164874144563	0.294	0.215	0.00019499521266653	6	ENSMUSG00000097039.Pvt1
6.08014127452415e-09	0.486775386346953	0.31	0.234	0.000198072762300173	6	ENSMUSG00000031659.Adcy7
6.20539962266461e-09	0.281691525053658	0.598	0.506	0.000202153303507545	6	ENSMUSG00000016087.Fli1
6.88354775662252e-09	0.379410307810991	0.423	0.335	0.000224245335267492	6	ENSMUSG00000058446.Znrf2
6.96996600345523e-09	0.399996660936421	0.28	0.204	0.000227060582494561	6	ENSMUSG00000025224.Gbf1
7.49434116689192e-09	0.505717698508626	0.259	0.187	0.000244143152193838	6	ENSMUSG00000021886.Gpr65
8.56056394689895e-09	0.328057957368631	0.314	0.231	0.000278877491698127	6	ENSMUSG00000022863.Btg3
8.60593155508542e-09	0.408012155159381	0.294	0.216	0.000280355432270018	6	ENSMUSG00000070034.Sp110
8.6973165371915e-09	0.392002634901458	0.39	0.307	0.000283332480832087	6	ENSMUSG00000021905.Dph3
8.80607646159351e-09	0.323583324494316	0.396	0.307	0.000286875552889332	6	ENSMUSG00000024096.Ralbp1
1.0190305802441e-08	0.277293498050144	0.332	0.247	0.000331969592126122	6	ENSMUSG00000021733.Slc4a7
1.02890329194185e-08	0.323489360892409	0.389	0.302	0.000335185825415898	6	ENSMUSG00000020993.Trappc6b
1.23488537569621e-08	0.284038595022629	0.538	0.448	0.000402288608840553	6	ENSMUSG00000024456.Diaph1
1.30839461744821e-08	0.326856134156045	0.436	0.356	0.000426235714526105	6	ENSMUSG00000032504.Pdcd6ip
1.32812179911916e-08	0.333546646776292	0.509	0.427	0.000432662238499048	6	ENSMUSG00000021488.Nsd1
1.35062588297834e-08	0.466315034111405	0.266	0.193	0.000439993393897852	6	ENSMUSG00000009647.Mcu
1.46322457427232e-08	0.50809864989509	0.286	0.213	0.000476674669560695	6	ENSMUSG00000039202.Abhd2
1.62821783290028e-08	0.500527304979013	0.395	0.318	0.000530424523423924	6	ENSMUSG00000032349.Elovl5
1.65796418664897e-08	0.312264764450765	0.509	0.421	0.000540114993084635	6	ENSMUSG00000063694.Cycs
1.69193077847755e-08	0.252850819177511	0.661	0.581	0.000551180289704633	6	ENSMUSG00000027433.Xrn2
1.84351801332954e-08	0.444350722381074	0.463	0.378	0.000600562863202364	6	ENSMUSG00000020859.Spag9
1.84662138026323e-08	0.296234283607206	0.49	0.394	0.000601573847048354	6	ENSMUSG00000032688.Malt1
1.91323099979499e-08	0.343784122726978	0.396	0.31	0.000623273262803212	6	ENSMUSG00000029840.Mtpn
1.95267659065488e-08	0.415115806258383	0.256	0.185	0.000636123452937641	6	ENSMUSG00000034908.Sidt2
1.9531567460518e-08	0.371525306125512	0.282	0.206	0.000636279873161295	6	ENSMUSG00000044199.S1pr4
2.17108399101877e-08	0.348899642358776	0.332	0.253	0.000707274031754184	6	ENSMUSG00000055817.Mta3
2.19891306071194e-08	0.275224035208274	0.567	0.475	0.000716339907788128	6	ENSMUSG00000071655.Ubxn1
2.33436120056361e-08	0.443377995928834	0.26	0.19	0.000760464848307608	6	ENSMUSG00000011958.Bnip2
2.5527195706994e-08	0.371068326783799	0.392	0.309	0.000831599454546745	6	ENSMUSG00000039771.Polr2j
2.58729428571646e-08	0.32300449706873	0.409	0.324	0.000842862859457852	6	ENSMUSG00000023169.Slc38a1
2.59047200135084e-08	0.344931996588499	0.366	0.28	0.000843898063880064	6	ENSMUSG00000004319.Clcn3
2.75453346529971e-08	0.260607261331065	0.72	0.64	0.000897344366990687	6	ENSMUSG00000004285.Atp6v1f
2.85953993677853e-08	0.423832675302543	0.351	0.273	0.000931552325204343	6	ENSMUSG00000006941.Eif1b
3.08994623283191e-08	0.376866076668914	0.329	0.249	0.00100661178426965	6	ENSMUSG00000042524.Sun2
3.10009293150532e-08	0.25013034614122	0.689	0.609	0.00100991727429649	6	ENSMUSG00000020152.Actr2
3.21525211028064e-08	0.252411983828206	0.646	0.569	0.00104743267996612	6	ENSMUSG00000031304.Il2rg
3.52501430733333e-08	0.40711198783185	0.32	0.243	0.00114834391089998	6	ENSMUSG00000024603.Dctn4
3.56592109427355e-08	0.379422355212173	0.512	0.43	0.0011616701148815	6	ENSMUSG00000042133.Ppig
3.9148193218213e-08	0.337942317643136	0.289	0.212	0.00127533069046972	6	ENSMUSG00000021957.Tkt
4.66597939126894e-08	0.287202645961925	0.604	0.524	0.00152003610629368	6	ENSMUSG00000034135.Sik3
4.66685549549555e-08	0.310399750364006	0.37	0.284	0.00152032151476759	6	ENSMUSG00000038762.Abcf1
4.78755862173845e-08	0.359805488796161	0.409	0.327	0.00155964297220374	6	ENSMUSG00000063524.Eno1
5.0718586581483e-08	0.362331588635529	0.377	0.292	0.00165225939506497	6	ENSMUSG00000061288.Taok3
5.07468909173492e-08	0.390618884348002	0.359	0.282	0.00165318146541449	6	ENSMUSG00000016495.Plgrkt
5.11522776472172e-08	0.31055768594477	0.539	0.461	0.00166638774891339	6	ENSMUSG00000004096.Cwc15
5.44609668506663e-08	0.498968843264562	0.255	0.189	0.00177417491709415	6	ENSMUSG00000036779.Tent4b
5.65727057522782e-08	0.253361605072906	0.359	0.272	0.00184296903529197	6	ENSMUSG00000019872.Smpdl3a
6.28077992571916e-08	0.4206151928755	0.271	0.201	0.00204608967640153	6	ENSMUSG00000002297.Dbf4
6.68269469039771e-08	0.304176359130405	0.545	0.46	0.00217702144929086	6	ENSMUSG00000026740.Dnajc1
6.83287524109814e-08	0.314461482140507	0.395	0.31	0.00222594576729254	6	ENSMUSG00000031897.Psmb10
8.09862019818423e-08	0.428423930290917	0.28	0.209	0.00263828750196248	6	ENSMUSG00000021068.Nin
8.38124135806528e-08	0.285780600815742	0.514	0.43	0.00273035699721693	6	ENSMUSG00000001383.Zmat2
8.73216586658418e-08	0.331599917719636	0.349	0.268	0.00284467767435713	6	ENSMUSG00000045983.Eif4g1
1.07228658472209e-07	0.455257606853175	0.276	0.209	0.00349318800704916	6	ENSMUSG00000102805.Gm37240
1.16530974928189e-07	0.291471791976183	0.521	0.436	0.00379622957023562	6	ENSMUSG00000029713.Gnb2
1.24110683159704e-07	0.284014958167176	0.474	0.388	0.00404315372529368	6	ENSMUSG00000034390.Cmip
1.46882735576e-07	0.380232602348363	0.335	0.261	0.00478499887685934	6	ENSMUSG00000033382.Trappc8
1.58607127934277e-07	0.308987426901522	0.254	0.184	0.00516694440671493	6	ENSMUSG00000053799.Exoc6
1.68102985668726e-07	0.332171167450757	0.372	0.296	0.00547629096413008	6	ENSMUSG00000039262.Prrc2b
2.03860832272302e-07	0.338114870265382	0.32	0.244	0.00664117433293478	6	ENSMUSG00000004771.Rab11a
2.42861380074828e-07	0.368644612908713	0.263	0.196	0.00791169517869766	6	ENSMUSG00000028643.Svbp
2.65900972726286e-07	0.309243778740618	0.427	0.345	0.00866225598850421	6	ENSMUSG00000047368.Abhd17b
2.81410799766355e-07	0.441224946663705	0.272	0.208	0.00916751962398855	6	ENSMUSG00000046079.Lrrc8d
2.88265657478588e-07	0.290810016376632	0.478	0.397	0.00939083032367995	6	ENSMUSG00000019158.Tmem160
3.02477075382717e-07	0.362560126352414	0.269	0.203	0.00985379568474277	6	ENSMUSG00000036246.Gmip
3.13651817389195e-07	0.526715973474438	0.25	0.187	0.0102178352550878	6	ENSMUSG00000038658.Ric1
3.3070736112464e-07	0.324114723499247	0.505	0.427	0.0107734537033574	6	ENSMUSG00000019471.Cdc37
3.46278660310355e-07	0.277761576312233	0.445	0.362	0.0112807199169304	6	ENSMUSG00000019370.Calm3
3.67632748037944e-07	0.39035118462753	0.275	0.21	0.0119763720328321	6	ENSMUSG00000047712.Ust
3.69409027697283e-07	0.28417035751396	0.37	0.289	0.0120342378952944	6	ENSMUSG00000021843.Ktn1
3.81282260053047e-07	0.296991492776442	0.421	0.341	0.0124210321857481	6	ENSMUSG00000025024.Smndc1
4.01723836000394e-07	0.293225171980536	0.546	0.46	0.0130869574053848	6	ENSMUSG00000043962.Thrap3
4.64993053549542e-07	0.274893061653438	0.585	0.51	0.0151480787054834	6	ENSMUSG00000022452.Smdt1
4.74450236495761e-07	0.343683295466735	0.527	0.449	0.0154561653543224	6	ENSMUSG00000026103.Gls
5.99183266507635e-07	0.253015997495453	0.438	0.355	0.0195195932730192	6	ENSMUSG00000015355.Cd48
6.2354107149233e-07	0.315359241725759	0.461	0.38	0.0203130974860056	6	ENSMUSG00000024953.Prdx5
6.67362651840994e-07	0.348709314796647	0.297	0.229	0.0217406731090241	6	ENSMUSG00000075595.Zfp652
7.8968142439514e-07	0.313280380350102	0.603	0.526	0.0257254517625205	6	ENSMUSG00000003746.Man1a
8.94159476038009e-07	0.310558686964443	0.409	0.336	0.0291290332508902	6	ENSMUSG00000042406.Atf4
9.17970251270321e-07	0.314614956453317	0.37	0.295	0.0299047168756332	6	ENSMUSG00000024194.Cuta
1.12764510779195e-06	0.400768146335385	0.272	0.208	0.0367352946765384	6	ENSMUSG00000022307.Oxr1
1.1726595490105e-06	0.26076771435691	0.322	0.248	0.038201730128115	6	ENSMUSG00000032112.Trappc4
1.19691943117134e-06	0.261008846151975	0.575	0.49	0.0389920443092686	6	ENSMUSG00000058569.Tmed9
1.20695599897525e-06	0.277981422065475	0.412	0.337	0.0393190055786167	6	ENSMUSG00000056612.Ppp1r14b
1.31399882041612e-06	0.298442698914363	0.33	0.259	0.0428061395726959	6	ENSMUSG00000031165.Was
1.31966927787358e-06	0.470531649519455	0.297	0.233	0.0429908660652876	6	ENSMUSG00000023923.Tbc1d5
1.51205624288713e-06	0.282975482635633	0.403	0.326	0.0492582562245339	6	ENSMUSG00000003039.Fam32a
1.55486119077642e-06	0.308686966205034	0.282	0.217	0.0506527130119233	6	ENSMUSG00000070394.Tmem256
1.68793275653329e-06	0.283793127312522	0.39	0.315	0.054987785409585	6	ENSMUSG00000022801.Lrch3
1.85360662514383e-06	0.269595399255551	0.421	0.347	0.0603849430273105	6	ENSMUSG00000021969.Zdhhc20
2.18245896373311e-06	0.277412035294001	0.408	0.335	0.0710979656615335	6	ENSMUSG00000078713.Tomm5
2.26005786488741e-06	0.323451927943207	0.311	0.247	0.0736259050644373	6	ENSMUSG00000001105.Ift20
2.354692957406e-06	0.278338724021959	0.428	0.35	0.0767088324734151	6	ENSMUSG00000053219.Raet1e
2.41493833506122e-06	0.308645289855361	0.339	0.272	0.0786714461412895	6	ENSMUSG00000002413.Braf
2.62004995973278e-06	0.356373335172305	0.297	0.232	0.0853533675382148	6	ENSMUSG00000025162.Csnk1d
2.65600437408861e-06	0.298943048500042	0.306	0.238	0.0865246544946846	6	ENSMUSG00000029538.Srsf9
2.77983202249777e-06	0.37895315235544	0.4	0.336	0.0905585877969099	6	ENSMUSG00000025958.Creb1
2.99488919767261e-06	0.315677207407473	0.33	0.261	0.0975645053925807	6	ENSMUSG00000026117.Zap70
3.37458124860995e-06	0.391529260299193	0.254	0.193	0.109933733335966	6	ENSMUSG00000020978.Klhdc2
3.45992461487335e-06	0.322398949161333	0.265	0.204	0.112713964178729	6	ENSMUSG00000031314.Taf1
3.55485584985977e-06	0.256523010941715	0.405	0.325	0.115806539020882	6	ENSMUSG00000054611.Kdm2a
3.68345765444692e-06	0.329439584226884	0.326	0.257	0.119996000008917	6	ENSMUSG00000036752.Tubb4b
4.10439328259649e-06	0.3538321855892	0.387	0.323	0.133708819967146	6	ENSMUSG00000041961.Znrf3
4.21755863680761e-06	0.334114863277013	0.36	0.295	0.137395407711282	6	ENSMUSG00000024539.Ptpn2
4.36837439422977e-06	0.336820193330969	0.264	0.201	0.142308532640823	6	ENSMUSG00000054364.Rhob
5.01010394933509e-06	0.357974016738023	0.44	0.37	0.163214156357489	6	ENSMUSG00000041852.Tcf20
5.65964776845734e-06	0.437033197372475	0.256	0.199	0.184374345353035	6	ENSMUSG00000039841.Zfp800
6.08740858947201e-06	0.265707134858306	0.464	0.39	0.19830950961923	6	ENSMUSG00000020272.Stk10
6.47990840885912e-06	0.354438748302073	0.377	0.314	0.211095976235404	6	ENSMUSG00000010095.Slc3a2
7.03980097501045e-06	0.275952317570406	0.329	0.26	0.229335596362915	6	ENSMUSG00000014554.Dguok
7.84484924822752e-06	0.251210258816251	0.348	0.275	0.255561653959508	6	ENSMUSG00000024308.Tapbp
8.24026993902221e-06	0.278053416676749	0.284	0.221	0.268443273803527	6	ENSMUSG00000001588.Acap1
9.13393624158481e-06	0.346777012199862	0.282	0.22	0.297556240942108	6	ENSMUSG00000042211.Fbxo38
9.37116732161357e-06	0.270963781960352	0.424	0.353	0.305284517836205	6	ENSMUSG00000002379.Ndufa11
9.96300709805781e-06	0.312329108272719	0.351	0.286	0.324564882233429	6	ENSMUSG00000027953.Slc50a1
1.13086183885824e-05	0.261755013395504	0.282	0.216	0.368400861244849	6	ENSMUSG00000000827.Tpd52l2
1.16797459800713e-05	0.292868385898562	0.318	0.255	0.380491084792784	6	ENSMUSG00000002603.Tgfb1
1.20711928574705e-05	0.293036076095717	0.281	0.221	0.393243249717818	6	ENSMUSG00000076437.Selenoh
1.30815256075568e-05	0.281689074759557	0.496	0.431	0.426156859717377	6	ENSMUSG00000024811.Tnks2
1.31353363722416e-05	0.320114774700367	0.25	0.193	0.427909852998514	6	ENSMUSG00000004677.Myo9b
1.34452780590665e-05	0.294165052146585	0.258	0.199	0.438006823330208	6	ENSMUSG00000024309.Pfdn6
1.35266022225907e-05	0.295319449217952	0.288	0.226	0.440656120605337	6	ENSMUSG00000027746.Ufm1
1.37984786357431e-05	0.309793892043257	0.339	0.279	0.449513038516604	6	ENSMUSG00000025103.Btbd1
1.38178943025351e-05	0.2947808572967	0.393	0.329	0.450145542693684	6	ENSMUSG00000015002.Efr3a
1.42498968422507e-05	0.265437892492823	0.29	0.229	0.464218889430002	6	ENSMUSG00000045160.Bola3
1.51233586393207e-05	0.328083336811104	0.313	0.249	0.492673654393151	6	ENSMUSG00000025878.Uimc1
1.643693486553e-05	0.266885692441657	0.389	0.317	0.535466027114371	6	ENSMUSG00000052738.Suclg1
1.65222635396064e-05	0.326289099372774	0.399	0.332	0.538245779329757	6	ENSMUSG00000044477.Zfand3
1.72286744069515e-05	0.258179155130197	0.275	0.214	0.56125852615526	6	ENSMUSG00000029617.Ccz1
1.8155624211093e-05	0.32098778110605	0.273	0.214	0.591455769924776	6	ENSMUSG00000034636.Zyg11b
1.95461478331512e-05	0.323320006846812	0.254	0.197	0.636754857960567	6	ENSMUSG00000027854.Sike1
1.98250429268683e-05	0.285354595061789	0.408	0.335	0.645840423428588	6	ENSMUSG00000074781.Ube2n
2.01153529240748e-05	0.359220117017249	0.287	0.228	0.655297852207584	6	ENSMUSG00000008892.Vdac3
2.06815239280429e-05	0.28637120979012	0.311	0.249	0.673742005003854	6	ENSMUSG00000019866.Crybg1
2.27716606731862e-05	0.28041024516407	0.25	0.192	0.741832389750386	6	ENSMUSG00000060038.Dhps
2.36349892057637e-05	0.302270679955909	0.261	0.204	0.769957043356165	6	ENSMUSG00000052337.Immt
2.44537972540455e-05	0.289752862425336	0.31	0.25	0.796631353145041	6	ENSMUSG00000029550.Sppl3
2.46018654425974e-05	0.254915954720133	0.317	0.254	0.801454970523494	6	ENSMUSG00000002102.Psmc3
2.47435075037404e-05	0.286705553839699	0.348	0.282	0.806069243949351	6	ENSMUSG00000085438.Oip5os1
2.58551435448623e-05	0.316545109167689	0.258	0.203	0.84228301126098	6	ENSMUSG00000041777.Cir1
2.90688301294002e-05	0.285794839980296	0.306	0.247	0.946975279125471	6	ENSMUSG00000007458.M6pr
2.92669441133286e-05	0.286477360711256	0.346	0.286	0.953429238379906	6	ENSMUSG00000009907.Vps4b
2.99063779985436e-05	0.256399883941486	0.365	0.3	0.974260076058554	6	ENSMUSG00000020903.Stx8
3.02334866580742e-05	0.320151673864936	0.293	0.231	0.984916294860083	6	ENSMUSG00000030168.Adipor2
